Country or Area,Country or Area Code,Age Group,Indicator,Date - Year,Value - Total fertility (TFR),Series,DataType,Data Source Type,Survey Programme,Data Source Inventory ID,Data Source Name,Data Source Name (short),Data Source Start Year,Data Source End Year,Reference,Reference Year
Albania,8,[Total],TFR,1973.5,4.60012,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1973,1973,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1974.5,4.56014,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1974,1974,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1975.5,4.5665,"Register,Direct,Fertility Transition in Communist Albania, 1950-90,471-16-39304",Direct,Register,VR,471,Vital Registration,Register,1975,1975,"Fertility Transition in Communist Albania, 1950-90",2001
Albania,8,[Total],TFR,1975.5,4.33035,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1975,1975,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1976.5,4.16961,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1976,1976,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1977.5,4.19283,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1977,1977,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1978.5,3.89999,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1978,1978,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1979.5,3.85914,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1979,1979,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1980.5,3.61788,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1980,1980,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1981.5,3.52345,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1981,1981,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1982.5,3.63186,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1982,1982,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1983.5,3.3289,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1983,1983,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1984.5,3.45439,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1984,1984,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1985.5,3.2086,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1985,1985,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1986.5,3.05866,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1986,1986,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1987.5,3.13047,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1987,1987,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1988.5,3.07064,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1988,1988,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1989.5,2.95316,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1989,1989,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1990.5,3.004,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1990,1990,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1991.5,2.826,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1991,1991,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1991.582397461,3.156809,"2008-2009 DHS,Birth Histories (Extrapolated),DHS,4483-147-39167",Extrapolated from Truncated Birth Histories,Survey,DHS,4483,Albania 2008-2009 Demographic and Health Survey,2008-2009 DHS,2008,2009,DHS Statcompiler,2012
Albania,8,[Total],TFR,1992.5,2.8499,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1992,1992,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1993.5,2.58977,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1993,1993,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1994.5,2.74899,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1994,1994,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1995.5,2.71657,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1995,1995,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1996.5,2.53361,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1996,1996,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1996.582885742,3.057987,"2008-2009 DHS,Birth Histories (Extrapolated),DHS,4483-147-39167",Extrapolated from Truncated Birth Histories,Survey,DHS,4483,Albania 2008-2009 Demographic and Health Survey,2008-2009 DHS,2008,2009,DHS Statcompiler,2012
Albania,8,[Total],TFR,1997.5,2.25519,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1997,1997,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1998.5,2.18542,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1998,1998,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,1999.5,2.10611,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,1999,1999,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,2000.5,2.03119,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,2000,2000,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,2001.290039062,2.595,"2002 RHS,Direct,DHS,1681-16-39167",Direct,Survey,RHS,1681,Albania 2002 Reproductive Health Survey,2002 RHS,2002,2002,DHS Statcompiler,2012
Albania,8,[Total],TFR,2001.5,2.37565,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,2001,2001,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,2001.582885742,2.415,"2008-2009 DHS,Birth Histories (Extrapolated),DHS,4483-147-39167",Extrapolated from Truncated Birth Histories,Survey,DHS,4483,Albania 2008-2009 Demographic and Health Survey,2008-2009 DHS,2008,2009,DHS Statcompiler,2012
Albania,8,[Total],TFR,2002.5,1.9026,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2002,2002,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2002.5,1.94646,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,2002,2002,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,2003.5,1.98082,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,2003,2003,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,2003.5,2.05685,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2003,2003,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2004.5,1.8611,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2004,2004,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2004.5,1.78909,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,2004,2004,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,2005.5,1.61036,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,2005,2005,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,2005.5,1.7868,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2005,2005,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2006.5,1.6711,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2006,2006,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2006.5,1.38189,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,2006,2006,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,2006.581298828,1.73,"2008-2009 DHS,Direct,DHS,4483-16-39167",Direct,Survey,DHS,4483,Albania 2008-2009 Demographic and Health Survey,2008-2009 DHS,2008,2009,DHS Statcompiler,2012
Albania,8,[Total],TFR,2007.5,1.6162,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2007,2007,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2007.5,1.32875,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,2007,2007,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,2007.581298828,1.59,"2008-2009 DHS,Direct,DHS,4483-16-39167",Direct,Survey,DHS,4483,Albania 2008-2009 Demographic and Health Survey,2008-2009 DHS,2008,2009,DHS Statcompiler,2012
Albania,8,[Total],TFR,2008.5,1.5806,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2008,2008,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2008.5,1.4384,"Estimates,Fertility data (Adjusted),HFC-ODE,2029-126-40724",Fertility data (adjusted),Estimate,Estimate,2029,All sources of estimates,Estimates,2008,2008,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Albania,8,[Total],TFR,2009.5,1.62615,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2009,2009,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2010.5,1.6303,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2010,2010,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2011.5,1.64785,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2011,2011,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2011.5,1.725209,"2011 Census,Computed rate from DYB,DYB,4808-135-39441",Computed rate from DYB,Census,Census,4808,Albania 2011 Census,2011 Census,2011,2011,Demographic Yearbook,2013
Albania,8,[Total],TFR,2012.5,1.70455,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2012,2012,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2013.5,1.729,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2013,2013,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2014.5,1.7367,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2014,2014,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2015.5,1.59465,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2015,2015,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2016.419917,1.765099,"2017-2018 DHS,Birth Histories,FBH analysis 2018,7474-63-41334",Birth histories,Survey,DHS,7474,Albania 2017-2018 Demographic and Health Survey (DHS),2017-2018 DHS,2017,2018,Fertility rates from full birth histories analysis from survey microdata,2018
Albania,8,[Total],TFR,2016.5,1.53885,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2016,2016,"Eurostat Statistics, Total Fertility Rates",2019
Albania,8,[Total],TFR,2017.5,1.4792,Eurostat.20190531,Official estimates,Estimate,Estimate,2029,All sources of estimates,Estimates,2017,2017,"Eurostat Statistics, Total Fertility Rates",2019
Algeria,12,[Total],TFR,1954.332306,6.286,"1954 Census,Recent births,Age Patterns of Fertility in Five Arab Countries,1143-62-39522",Recent births,Census,Census,1143,Algeria 1954 Census,1954 Census,1954,1954,Age Patterns of Fertility in Five Arab Countries,1971
Algeria,12,[Total],TFR,1965.757357,7.425,"1966 Census,Recent births,Les problemes de la collecte démographique en Algérie,397-62-39525",Recent births,Census,Census,397,Algeria 1966 Census,1966 Census,1966,1966,Les problemes de la collecte démographique en Algérie,1975
